match,commence_time,logged_at_utc,submission_id,score,actual_score,predicted_probability,hit
Saudi Arabia vs Uruguay,2026-06-15T22:03:00Z,2026-06-14T21:27:22+00:00,conversation-saudi-arabia-uruguay-20260614,2-4,1-1,0.012818677820472326,0
Saudi Arabia vs Uruguay,2026-06-15T22:03:00Z,2026-06-14T21:27:22+00:00,conversation-saudi-arabia-uruguay-20260614,3-4,1-1,0.005341115758530135,0
Saudi Arabia vs Uruguay,2026-06-15T22:03:00Z,2026-06-14T21:27:22+00:00,conversation-saudi-arabia-uruguay-20260614,0-5,1-1,0.016866681342726744,0
Saudi Arabia vs Uruguay,2026-06-15T22:03:00Z,2026-06-14T21:27:22+00:00,conversation-saudi-arabia-uruguay-20260614,1-5,1-1,0.012818677820472326,0
Saudi Arabia vs Uruguay,2026-06-15T22:03:00Z,2026-06-14T21:27:22+00:00,conversation-saudi-arabia-uruguay-20260614,2-5,1-1,0.007540398717924897,0
Saudi Arabia vs Uruguay,2026-06-15T22:03:00Z,2026-06-14T21:27:22+00:00,conversation-saudi-arabia-uruguay-20260614,3-5,1-1,0.0028485950712160723,0
Saudi Arabia vs Uruguay,2026-06-15T22:03:00Z,2026-06-14T21:27:22+00:00,conversation-saudi-arabia-uruguay-20260614,4-5,1-1,0.0012818677820472324,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,1-0,2-2,0.12569533679290856,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,2-0,2-2,0.09496981002130866,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,2-1,2-2,0.08013077720547919,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,3-0,2-2,0.049311247511064124,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,3-1,2-2,0.0427364145095889,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,3-2,2-2,0.020032694301369797,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,4-0,2-2,0.020032694301369797,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,4-1,2-2,0.017806839378995375,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,4-2,2-2,0.010684103627397225,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,4-3,2-2,0.004931124751106412,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,5-0,2-2,0.009862249502212823,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,5-1,2-2,0.009157803109197622,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,5-2,2-2,0.004931124751106412,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,5-3,2-2,0.0018315606218395244,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,5-4,2-2,0.001282092435287667,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,0-0,2-2,0.09862249502212825,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,1-1,2-2,0.11246424870944448,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,2-2,2-2,0.040065388602739595,1
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,3-3,2-2,0.009862249502212823,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,4-4,2-2,0.0014245471503196302,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,0-1,2-2,0.08013077720547919,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,0-2,2-2,0.03561367875799075,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,1-2,2-2,0.049311247511064124,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,0-3,2-2,0.012820924352876671,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,1-3,2-2,0.01686963730641667,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,2-3,2-2,0.013355129534246531,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,0-4,2-2,0.005342051813698612,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,1-4,2-2,0.006747854922566669,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,2-4,2-2,0.005342051813698612,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,3-4,2-2,0.0033739274612833345,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,0-5,2-2,0.0014245471503196302,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,1-5,2-2,0.0018315606218395244,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,2-5,2-2,0.0014245471503196302,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,3-5,2-2,0.001282092435287667,0
Iran vs New Zealand,2026-06-16T01:03:00Z,2026-06-14T21:28:17+00:00,conversation-iran-new-zealand-20260614,4-5,2-2,0.001282092435287667,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,1-0,3-1,0.11640675476090612,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,2-0,3-1,0.11432806271160423,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,2-1,3-1,0.08536495349133115,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,3-0,3-1,0.08002964389812296,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,3-1,3-1,0.06097496677952225,1
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,3-2,3-1,0.02371248708092532,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,4-0,3-1,0.042682476745665575,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,4-1,3-1,0.030487483389761125,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,4-2,3-1,0.013338273983020493,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,4-3,3-1,0.006402371511849836,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,5-0,3-1,0.017784365310693988,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,5-1,3-1,0.013918198938803993,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,5-2,3-1,0.008536495349133116,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,5-3,3-1,0.003201185755924918,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,5-4,3-1,0.0012804743023699674,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,0-0,3-1,0.07113746124277595,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,1-1,3-1,0.08830857257723912,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,2-2,3-1,0.035568730621387976,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,3-3,3-1,0.009849802325922826,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,4-4,3-1,0.001600592877962459,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,0-1,3-1,0.04924901162961413,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,0-2,3-1,0.02000741097453074,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,1-2,3-1,0.035568730621387976,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,0-3,3-1,0.009146245016928338,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,1-3,3-1,0.011640675476090611,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,2-3,3-1,0.011640675476090611,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,0-4,3-1,0.0025609486047399347,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,1-4,3-1,0.004268247674566558,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,2-4,3-1,0.004268247674566558,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,3-4,3-1,0.003201185755924918,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,0-5,3-1,0.0012804743023699674,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,1-5,3-1,0.0014227492248555192,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,2-5,3-1,0.0014227492248555192,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,3-5,3-1,0.0012804743023699674,0
France vs Senegal,2026-06-16T19:02:00Z,2026-06-14T21:33:49+00:00,conversation-france-senegal-20260614,4-5,3-1,0.0012804743023699674,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,1-0,3-0,0.11712085056808323,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,2-0,3-0,0.11712085056808323,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,2-1,3-0,0.083118022983801,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,3-0,3-0,0.083118022983801,1
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,3-1,3-0,0.058560425284041616,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,3-2,3-0,0.022212575107739923,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,4-0,3-0,0.04601176272317555,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,4-1,3-0,0.03220823390622289,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,4-2,3-0,0.013420097460926202,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,4-3,3-0,0.005856042528404161,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,5-0,3-0,0.020130146191389305,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,5-1,3-0,0.014640106321010404,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,5-2,3-0,0.00858886237499277,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,5-3,3-0,0.0032208233906222887,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,0-0,3-0,0.07578407977934797,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,1-1,3-0,0.0920235254463511,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,2-2,3-0,0.03578692656246987,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,3-3,3-0,0.009910225817299351,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,4-4,3-0,0.0016104116953111443,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,0-1,3-0,0.044425150215479846,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,0-2,3-0,0.017893463281234936,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,1-2,3-0,0.03220823390622289,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,0-3,3-0,0.007578407977934797,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,1-3,3-0,0.010736077968740963,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,2-3,3-0,0.010736077968740963,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,0-4,3-0,0.0021472155937481926,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,1-4,3-0,0.003578692656246988,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,2-4,3-0,0.003578692656246988,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,3-4,3-0,0.002576658712497831,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,0-5,3-0,0.0012883293562489155,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,1-5,3-0,0.0012883293562489155,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,2-5,3-0,0.0012883293562489155,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,3-5,3-0,0.0012883293562489155,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,1-0,3-1,0.1145845362389655,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,2-0,3-1,0.12107045338456732,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,2-1,3-1,0.08555645372509424,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,3-0,3-1,0.08850667626733887,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,3-1,3-1,0.06416734029382068,1
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,3-2,3-1,0.0229169072477931,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,4-0,3-1,0.05133387223505654,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,4-1,3-1,0.03564852238545593,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,4-2,3-1,0.013949421803004495,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,4-3,3-1,0.006416734029382067,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,5-0,3-1,0.023765681590303952,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,5-1,3-1,0.01688614218258439,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,5-2,3-1,0.009871898506741644,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,5-3,3-1,0.0033772284365168777,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,5-4,3-1,0.0012833468058764137,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,0-0,3-1,0.061111752660781594,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,1-1,3-1,0.08020917536727584,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,2-2,3-1,0.030555876330390797,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,3-3,3-1,0.00916676289911724,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,4-4,3-1,0.0014259408954182373,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,0-1,3-1,0.04277822686254712,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,0-2,3-1,0.01604183507345517,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,1-2,3-1,0.030555876330390797,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,0-3,3-1,0.006754456873033755,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,1-3,3-1,0.01069455671563678,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,2-3,3-1,0.01069455671563678,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,0-4,3-1,0.0018333525798234478,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,1-4,3-1,0.0033772284365168777,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,2-4,3-1,0.0035648522385455933,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,3-4,3-1,0.0025666936117528273,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,0-5,3-1,0.0012833468058764137,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,1-5,3-1,0.0012833468058764137,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,2-5,3-1,0.0012833468058764137,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,3-5,3-1,0.0012833468058764137,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,4-5,3-1,0.0012833468058764137,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,1-0,1-1,0.1126144883745818,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,2-0,1-1,0.1258632517127679,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,2-1,1-1,0.08023782296688954,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,3-0,1-1,0.09875424365155636,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,3-1,1-1,0.06419025837351164,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,3-2,1-1,0.021396752791170544,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,4-0,1-1,0.06419025837351164,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,4-1,1-1,0.03775897551383037,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,4-2,1-1,0.013954403994241658,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,4-3,1-1,0.005349188197792636,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,5-0,1-1,0.030566789701672203,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,5-1,1-1,0.018879487756915184,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,5-2,1-1,0.009875424365155636,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,5-3,1-1,0.0032095129186755817,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,5-4,1-1,0.0012838051674702326,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,0-0,1-1,0.06113357940334441,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,1-1,1-1,0.07551795102766073,1
