match,commence_time,logged_at_utc,submission_id,score,actual_score,displayed_probability_pct,hit
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,2-2,0-0,7.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,1-2,0-0,21.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,3-0,0-0,1.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,3-3,0-0,1.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,0-3,0-0,1.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,3-1,0-0,1.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,4-4,0-0,0.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,1-3,0-0,20.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,3-2,0-0,1.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,2-3,0-0,4.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,4-0,0-0,0.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,0-4,0-0,1.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,4-1,0-0,0.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,1-4,0-0,2.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,4-2,0-0,0.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,2-4,0-0,4.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,4-3,0-0,0.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,3-4,0-0,0.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,5-0,0-0,0.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,0-5,0-0,1.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,5-1,0-0,0.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,1-5,0-0,1.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,5-2,0-0,0.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,2-5,0-0,1.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,5-3,0-0,0.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,3-5,0-0,1.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,5-4,0-0,0.0,0
Colombia vs Portugal,2026-06-27T23:30:00Z,2026-06-27T22:15:00+00:00,screenshot-colombia-portugal-20260627,4-5,0-0,1.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,1-0,3-1,25.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,0-0,3-1,7.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,0-1,3-1,2.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,2-0,3-1,22.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,1-1,3-1,4.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,0-2,3-1,1.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,2-1,3-1,10.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,2-2,3-1,2.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,1-2,3-1,1.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,3-0,3-1,6.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,3-3,3-1,0.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,0-3,3-1,0.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,3-1,3-1,5.0,1
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,4-4,3-1,0.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,1-3,3-1,1.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,3-2,3-1,1.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,2-3,3-1,0.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,4-0,3-1,2.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,0-4,3-1,0.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,4-1,3-1,2.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,1-4,3-1,0.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,4-2,3-1,1.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,2-4,3-1,0.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,4-3,3-1,1.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,3-4,3-1,0.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,5-0,3-1,1.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,0-5,3-1,0.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,5-1,3-1,1.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,1-5,3-1,0.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,5-2,3-1,0.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,2-5,3-1,0.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,5-3,3-1,1.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,3-5,3-1,1.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,5-4,3-1,1.0,0
DR Congo vs Uzbekistan,2026-06-27T23:30:00Z,2026-06-27T22:45:00+00:00,screenshot-dr-congo-uzbekistan-20260627,4-5,3-1,1.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,1-0,3-3,2.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,0-0,3-3,72.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,0-1,3-3,2.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,2-0,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,1-1,3-3,12.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,0-2,3-3,1.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,2-1,3-3,2.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,2-2,3-3,2.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,1-2,3-3,3.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,3-0,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,3-3,3-3,1.0,1
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,0-3,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,3-1,3-3,1.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,4-4,3-3,1.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,1-3,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,3-2,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,2-3,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,4-0,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,0-4,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,4-1,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,1-4,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,4-2,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,2-4,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,4-3,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,3-4,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,5-0,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,0-5,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,5-1,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,1-5,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,5-2,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,2-5,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,5-3,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,3-5,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,5-4,3-3,0.0,0
Algeria vs Austria,2026-06-28T02:00:00Z,2026-06-27T23:00:00+00:00,screenshot-algeria-austria-20260627,4-5,3-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,1-0,1-3,2.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,0-0,1-3,1.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,0-1,1-3,3.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,2-0,1-3,1.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,1-1,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,0-2,1-3,9.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,2-1,1-3,1.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,2-2,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,1-2,1-3,4.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,3-0,1-3,2.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,3-3,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,0-3,1-3,14.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,3-1,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,4-4,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,1-3,1-3,2.0,1
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,3-2,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,2-3,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,4-0,1-3,8.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,0-4,1-3,36.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,4-1,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,1-4,1-3,4.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,4-2,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,2-4,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,4-3,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,3-4,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,5-0,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,0-5,1-3,6.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,5-1,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,1-5,1-3,2.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,5-2,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,2-5,1-3,1.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,5-3,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,3-5,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,5-4,1-3,0.0,0
Jordan vs Argentina,2026-06-28T02:00:00Z,2026-06-27T22:00:00+00:00,screenshot-jordan-argentina-20260627,4-5,1-3,1.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,1-0,0-1,2.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,0-0,0-1,5.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,0-1,0-1,7.0,1
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,2-0,0-1,1.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,1-1,0-1,6.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,0-2,0-1,11.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,2-1,0-1,1.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,2-2,0-1,6.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,1-2,0-1,17.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,3-0,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,3-3,0-1,3.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,0-3,0-1,5.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,3-1,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,4-4,0-1,3.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,1-3,0-1,7.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,3-2,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,2-3,0-1,4.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,4-0,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,0-4,0-1,3.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,4-1,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,1-4,0-1,4.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,4-2,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,2-4,0-1,3.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,4-3,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,3-4,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,5-0,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,0-5,0-1,2.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,5-1,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,1-5,0-1,3.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,5-2,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,2-5,0-1,3.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,5-3,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,3-5,0-1,1.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,5-4,0-1,0.0,0
South Africa vs Canada,2026-06-28T19:00:00Z,2026-06-28T10:00:00+00:00,screenshot-south-africa-canada-20260628-cap90,4-5,0-1,1.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,1-0,2-1,5.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,0-0,2-1,1.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,0-1,2-1,3.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,2-0,2-1,7.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,1-1,2-1,6.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,0-2,2-1,1.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,2-1,2-1,17.0,1
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,2-2,2-1,7.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,1-2,2-1,5.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,3-0,2-1,3.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,3-3,2-1,2.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,0-3,2-1,0.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,3-1,2-1,8.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,4-4,2-1,1.0,0
Brazil vs Japan,2026-06-29T17:00:00Z,2026-06-29T11:30:25+00:00,screenshot-brazil-japan-20260629-update,1-3,2-1,3.0,0
